VideoId,View Count,Average Comment Length,Total Comments
byyFidBzNqU,3270879,13.2173913043,598
OOkvlIz3p4s,3221151,12.712474645,1972
Dn5G1yeKTzs,3217742,10.9355163728,1985
nTbL5elVXrU,3186768,9.15846681922,1748
c6SHsF1n9Qw,3172962,11.74,1800
nVobtub--Wg,3169297,24.6185929648,1990
XL_sQty2IMA,3159165,16.8616700201,1988
pTd3s4nFzl0,3155995,10.441011236,356
zWdLYybMT1o,3144189,12.2643794147,1982
MLaCDgpv_-M,3144172,17.5826446281,242
44f7BewqNqA,3115316,11.9508290452,1749
1r5aeGC8PS4,3079126,12.1692307692,1495
DdFtnPBwETs,3054894,16.6395522388,1340
a-SSP8st98w,3042774,16.577700751,1731
fywzpAP9guo,3037908,14.4115384615,1820
h-wdwpeK4ug,3036766,12.8511392405,1975
A_m4GUHHVDo,2980242,11.695890411,730
ZxVRhcLXftg,2850990,13.5433829974,1141
RIfy3kQg61o,2830021,16.12300123,813
YmLAVY_XdPc,2829197,17.9612352168,1522
Vef03k5i8VI,2823515,18.7935548842,1986
oORegHpp2EY,2822663,19.0540540541,37
TmBZPHAZT_U,2817870,17.3642785066,1982
5oY8ZcdGybs,2816515,18.0752688172,93
0rlB_q6lJ5A,2815319,14.9287257019,926
AKIjnx3hE6Y,2779312,13.0065458207,1986
xXK9ShllebQ,2760504,10.0770005033,1987
9cKtjClArgM,2752688,18.3309859155,142
nkf8gsMoJmE,2681175,11.128,625
Hz64hWng2vM,2677037,18.4513444302,1562
mMMsk7MliAk,2656118,11.394278607,804
OdUwflIoLXw,2640283,12.4060606061,1980
x4BGRDKPzn4,2637115,8.89516129032,1612
IxAtwqy7e4Y,2619763,15.9509493671,632
tiO3SIOOc_4,2603944,12.3873170732,1025
ShSdVnJuydc,2603704,10.2453306411,1981
uEbV5M59Xc8,2582157,12.0917431193,1853
WD1HqWTd57c,2570798,11.2346666667,750
tP-9UOvWaao,2558041,12.5493934142,1154
BAj7ogsMy6k,2521540,20.0991689751,1805
EtU__8gf8Do,2499395,11.4289473684,380
vxb2owDb-EA,2481402,6.53605648008,1983
Q1GFnNCO8cg,2477539,11.5681818182,1188
tDl72n_dBw8,2469677,12.4375,400
r6rZUY_Qsew,2462654,15.6330827068,665
syh3KTBaMCY,2454547,11.1341772152,1975
RiQ7CksjI7I,2419226,10.7554438861,1194
vo0qynuXXOU,2419198,13.2317241379,725
JWCvTmh5DMI,2415762,10.7534177215,1975
1_J97M-1QtQ,2389770,17.2430939227,1629
n6RgA2v51cI,2362794,18.8293413174,334
mxVzkZLzoLU,2352008,16.2549325026,1926
LBdeCxJmcAo,2349285,27.2379454927,1908
D6ioIZpBkT8,2343561,15.2759315206,1986
L3vCaKoTY6c,2343455,21.5174708819,601
N4je3FvL0tY,2337008,9.95762711864,354
aT_C2pOfmCA,2226284,12.7156743621,1646
vPFqFxtY4fU,2196819,14.2522996058,1522
9KTatq6lReA,2182891,12.6779063915,1987
MGnwRpuWaDs,2162402,8.00692041522,289
sjmqIDgA6Wo,2161835,11.8414779499,839
mnkq0t_e4gY,2142115,13.4590909091,1980
LK9K6nrMgfE,2109657,10.6924398625,582
XMQkaPHXEMY,2099714,15.3236363636,1375
E06xJ_S01k0,2092894,12.0700636943,314
tsMwZeCP76Y,2092409,10.7413793103,174
6hoiRLzqhug,2090658,28.5690322581,775
rrBoZzD9LHI,2074065,12.6607495069,507
kJhUs9PQvHs,2068751,16.2501260716,1983
UPbozLRU3so,2065597,20.406961178,747
QiitY35xx1g,2058205,11.9293993678,949
RuwxE4aEWXI,2042271,7.64780487805,1025
6KNrbBj3hag,2036767,13.4870242215,1156
4gbf9BiZ-54,2024265,16.0012084592,1655
24GcORFEeCw,2019072,15.2050438596,1824
xPNTbH4oP6s,1999778,15.0794701987,755
vm_FzLya8y4,1981087,15.7713920817,783
py_PavqqOao,1979711,10.4597574421,907
EQVpnWBuQEU,1963789,12.4220264317,1135
w8HVSEvfSWU,1954387,17.2615461847,1992
