VideoId,View Count,Average Comment Length,Total Comments
AePSzZ9YAnU,5746,15.7727272727,88
7IEsQY34d7A,5686,23.7027027027,37
PW1YOy-ziBU,5618,25.2315789474,95
krxlajl5f-Y,5549,9.0,5
WoH4JT8J2Bg,5503,29.4285714286,28
RjbhcPO6eeU,5498,34.3103448276,29
Z_-HtlK2bH0,5495,8.73684210526,57
KoBWbcTCfEo,5481,31.32,25
F_bxLx2YlR8,5476,16.95,20
11ZYBaX9IPo,5391,43.8631578947,95
PaJLxuz1o8I,5377,11.0,10
KItansAKNRA,5258,28.4285714286,21
DiaZC7HRsx0,5170,10.8,10
DUI2D40Qh7Q,5131,24.3333333333,6
bez12j_9IaE,5101,15.5909090909,44
J0MdOsBnjmo,5094,27.2705882353,85
tpJc48hu-Zk,5049,29.1428571429,14
xhFMubLBHHI,5030,52.0606060606,33
I4mW8g98JBg,5016,7.33333333333,3
eJYmtLVEneM,4960,21.4385964912,57
ap4k7UjjhCg,4948,17.5,2
l2w6Dn0Sfd8,4936,16.5172413793,29
ml4GnojTLN8,4914,34.0909090909,11
DruedAi3qU8,4831,22.0689655172,174
S44v70IhMS8,4787,6.25,12
PyjLFccIobQ,4752,46.6857142857,35
1b0bX3waQIk,4659,31.2432432432,74
f9FyzKXNL2Y,4649,21.8095238095,21
q6MIzlgjEw8,4610,24.6037735849,53
uhd325tj-KA,4582,23.3658536585,41
9TU3MUExxBU,4556,12.3333333333,18
j6Jsl7C_sXw,4508,8.66666666667,3
llxt7ZyLMD0,4499,25.4545454545,11
qJQuv7630iU,4488,34.9315068493,73
S8t04C8Stnc,4483,25.3333333333,24
6tXSCRCAghY,4464,6.79411764706,34
eTxO9Y_3JMU,4458,8.0,1
lEPKWnKenIs,4452,28.7222222222,54
ouU5d3u-NsA,4404,14.5,4
Yx3PzpT2mW0,4391,35.696969697,33
n7cgA2bOLRk,4360,29.390625,64
MhznhUzj02Q,4210,19.5217391304,115
b40baRYwGlo,4175,10.0,16
ZxMlETfDX48,4160,15.1666666667,30
ZXgfXML5vVw,4135,72.3333333333,3
zjDC1zdCR1o,4083,15.6666666667,6
Y7R91kmDX_o,4069,63.2231404959,121
gqWRPOD-amU,4047,25.0943396226,53
qwqwHU5-ND0,4039,29.8846153846,26
dR9W_9TktMg,4028,38.375,8
onUvJtrA2KA,3964,24.6630434783,92
2TQJQ3pT-Hs,3921,9.28571428571,21
BauPEphwtA4,3914,21.8604651163,43
EVZFEr4b924,3901,5.83333333333,6
KfQCqGV59BM,3886,10.25,4
jVVshNDCoQk,3854,17.5411764706,85
50y6JOTZWkQ,3827,38.4285714286,28
A3nP2o4c6Qw,3823,16.6666666667,3
7o2fa2hQbjk,3800,18.0,6
5ixiSeJftKo,3782,52.0,12
BCsr1a5F5CE,3765,17.2823529412,85
oSbF2vl3WJc,3682,32.3333333333,3
u____IvAgg0,3679,24.1,10
HTbPrgJEguc,3674,28.4444444444,54
mfwewKpAONU,3619,10.6666666667,3
RztSvD0hNWw,3611,34.8571428571,28
n3sN2y__X_8,3576,27.8571428571,14
OMe5lb8kQWQ,3564,5.0,1
Mb5p17Mxzxo,3542,22.6666666667,3
rsV9BFzRFug,3479,25.5953488372,215
QJM0DrU9J1Q,3425,40.0625,48
HZMeO9kYGZ4,3396,11.5454545455,11
qA_mt1FgGGc,3378,5.5,2
srYf7uBNOz4,3356,9.89655172414,29
AU1IhJIbo08,3354,11.375,8
QUfDb5ztk5E,3341,20.4,15
vmg2kKCk0PA,3341,35.75,4
J3K70xHzHVg,3337,15.5,22
IIOoAvzbR0c,3292,32.8461538462,13
