VideoId,View Count,Average Comment Length,Total Comments
Y4eVMkzYZFk,229730,15.1538461538,39
yqW51jvFWgk,220261,21.5348837209,43
2qsudw82JDc,219642,24.5744680851,47
6X3CV77FNvQ,219392,19.295264624,359
MVhSVUbQZO8,218339,15.1891025641,312
OmEAbnX2f2o,216834,14.4461538462,65
9ab1KXZq-c4,216763,14.28,25
6EX1zpb_w0k,216616,12.8571428571,7
QJyHsIIPe-Y,211307,17.0473933649,211
l8dv9AMYczA,209010,24.9203539823,113
tmL1d2uhPnI,208550,21.3648648649,74
R8J0AKyI6G8,206757,19.8152173913,184
uqFtL5KhCk8,205057,11.0952380952,84
uTk3q9zl7kk,202892,22.3263157895,190
6URdt3hF11U,199694,22.6785714286,28
LAPhex8rmlc,196386,13.4484304933,223
nH4sA6j4je8,195378,15.8837209302,86
byUK-4vnPvc,194788,15.9316239316,234
qztm17I4mjY,194040,15.5378787879,264
zZD05PQ1fbA,193267,22.0313152401,479
Zv4svBhffhk,188858,14.6184738956,249
JefKFyArrDA,188421,25.5833333333,24
hTag9jqxYwM,187798,16.1916666667,120
Li-_ZJUhUac,187271,19.0457142857,175
DHFPIlzC4HU,186142,21.4823529412,85
c06rCeeX4k0,186014,12.76,100
DPMZtAnKDuE,182999,19.7319587629,97
uZJl-fxDdT0,182479,14.0888888889,45
jigavL3Uhs4,181062,18.3050847458,118
7n3jD-kxb1U,180478,15.8051282051,195
GB1aJUEERGk,180070,20.9339622642,106
XsJiH0WqTBQ,179169,23.4909090909,220
6VwJmuxjn74,178868,23.6956521739,69
NpUGukfZnzw,176690,14.746835443,79
wzpocVFUtm0,175714,19.2307692308,13
fc4B1laQGG0,174584,13.8793103448,58
Jc1xULbMvx0,173753,13.1138613861,202
Ui5Lji6T-mU,173130,17.8,275
I3c3Z_0-n6c,171324,10.6829268293,41
z6g013Fu18c,168992,21.4157303371,89
9drFfVW1z9M,166703,36.9090909091,132
BzcfWZzKLxg,166621,24.9835294118,425
5zzZa9rJY-Y,165423,13.9108910891,101
