VideoId,View Count,Average Comment Length,Total Comments
ltP2t9nq9fI,429104,39.4017363852,1267
-ky8Hvq-F0U,428769,30.6188235294,425
a3RWxloTPWI,426230,44.7430769231,650
wppjYDj9JUc,424776,35.2324050633,1975
3WK4lddUoXs,423246,19.6901408451,426
VXzDm5GcCs8,423243,30.9575402635,683
58eYhvLQuDM,420331,21.6011560694,173
h1KPg1Xne_A,420113,18.5080106809,1498
N4qEKCwesow,419243,41.1871859296,796
VyvskYZx5mk,415956,37.1670506912,868
Kj7HbqwZwRM,411764,30.3869653768,1473
N1LetB0z8_o,411383,53.084835631,1886
jj4VK9wVAi0,410437,35.0768841679,1977
knhErtMjC8k,410058,21.7948051948,770
qGVAQOUi6ec,409043,41.9279141104,652
a6QRxZZc3YI,408033,28.0777027027,296
jG0PfADEbDs,407780,23.6246575342,365
XLacuqgI9Ho,407265,25.8625592417,211
j-QYIP7o2-A,406380,38.3447927199,1978
qvLDFtaL5HI,395980,16.0347490347,777
2si-di3O_Wk,391547,21.6304347826,414
7xCMoPBHlOY,384635,35.1115789474,950
PO-Mn9xW7Kk,381934,3.04493670886,1580
s_qhDaTf2Aw,380102,30.88,350
eW3qbibh8Mk,378838,37.0611148422,1489
ROTyGOJ2ZZI,371818,39.6111111111,1008
gUkbdjetlY8,370315,33.7525622255,683
2XQAeYCV-gw,368708,21.0858536585,1025
9g1UtFDytfk,366904,36.8560311284,771
qHUUNEfJtG4,366374,16.5074224022,741
fOErRiw2ksU,365243,29.0454545455,22
S2dWMA3YEY0,364967,7.48046875,256
z5d57MgAgho,363992,13.5314465409,636
E3Z4_11wLjw,363023,33.4275996113,1029
SviggsyPaN8,361702,38.3287240729,1591
d1mylXrd8Ek,359347,9.66666666667,18
GNsBY1KJET4,358857,28.4545454545,11
5UX2839kI_Y,356963,18.6431952663,1690
lCDK88D8dSQ,354827,37.1797566372,1808
BDd7420ekQs,354533,43.8017391304,1150
ljm3Q7Z4bXY,353740,11.8205128205,39
4vzWZ4H6cZg,353025,19.6335403727,161
WQ4ytqDbK1w,351870,31.2205607477,1605
9JM7B0emojU,351293,29.2857142857,21
O_ZuUCxKtSs,351241,17.6129032258,31
ax9hBKX4h9I,349908,22.4789915966,595
MKmyzS7D6K0,347119,33.9716981132,106
88ZhXPIY2Eg,345756,10.0052356021,191
thbuNgVd3fo,345702,21.8250555967,1349
0N6G8XlyCMM,340974,20.74204947,283
vzsaiTQ5mok,338662,31.128,250
z5eXACkLorU,338355,4.6838365897,563
1O8CjKBsCEo,337118,16.72265625,256
jfZzmfjygwQ,333839,8.22222222222,9
1LdcsZZsv80,331814,12.7631578947,38
T4rXx-xXeG8,319804,40.3664,625
